Names	Uniprot
ADK2;AK2	P54819-2
ADK2;AK2	P54819-5
ADK2;AK2	P54819-3
ADK2;AK2	B4DLK2
ADK2;AK2	P54819-6
ADK2;AK2	P54819-4
APE;APEX;APEX1;APX;HAP1;REF1;hCG_40473	P27695
APE;APEX;APEX1;APX;HAP1;REF1;hCG_40473	Q5TZP7
ARF1;ARF3	P84077
ARF1;ARF3	P61204
ARF1;ARF3	B4DN70
ARF1;ARF3	B4E190
ARF1;ARF3	B7ZB63
ARF1;ARF3	B4DEB9
ARF1;ARF3	B4DJC8
ARF2;ARF4	P18085
ARF2;ARF4	C9JAK5
ARF2;ARF4	C9JPM4
ARF5;hCG_32325;tcag7.6	B4DLJ3
ARF5;hCG_32325;tcag7.6	P84085
ARF5;hCG_32325;tcag7.6	A4D0Z3
ARF5;hCG_32325;tcag7.6	C9J1Z8
CTNNA1;hCG_1782385	P35221-2
CTNNA1;hCG_1782385	P35221
CTNNA1;hCG_1782385	C9JMP9
CTNNA1;hCG_1782385	P35221-1
CTNNA1;hCG_1782385	B3KSR8
CTNNA1;hCG_1782385	B4DKT9
CTNNA1;hCG_1782385	B4DU00
CTNNA1;hCG_1782385	B4E2G8
CTNNA1;hCG_1782385	Q8N1C0
HNRNPA1;HNRPA1;HNRPA1L3	P09651-1
HNRNPA1;HNRPA1;HNRPA1L3	P09651
HNRNPA1;HNRPA1;HNRPA1L3	P09651-2
HNRNPA1;HNRPA1;HNRPA1L3	Q3MI39
HNRNPA1;HNRPA1;HNRPA1L3	Q6IPF2
HNRNPA1;HNRPA1;HNRPA1L3	Q9BSM5
HNRNPA1;HNRPA1;HNRPA1L3	P09651-3
HNRNPA1;HNRPA1;HNRPA1L3	P0C7M2
HNRNPA1;HNRPA1;HNRPA1L3	Q0VAC0
HNRNPA1;HNRPA1;HNRPA1L3	C9JCD7
BPGM;hCG_20346;tcag7.392	P07738
BPGM;hCG_20346;tcag7.392	A4D1N9
BPGM;hCG_20346;tcag7.392	B3KUR3
BPGM;hCG_20346;tcag7.392	C9JH23
BPGM;hCG_20346;tcag7.392	Q59GR5
ITGA3;MSK18	P26006-1
ITGA3;MSK18	P26006
ITGA3;MSK18	B7ZM80
ITGA3;MSK18	Q86SW1
ITGA3;MSK18	P26006-2
ITGA3;MSK18	B4DDT0
ITGA3;MSK18	B4E0H8
ITGA3;MSK18	Q59F03
CD9;GIG2;MIC3;TSPAN29;BTCC-1	P21926
CD9;GIG2;MIC3;TSPAN29;BTCC-1	A6NNI4
CD9;GIG2;MIC3;TSPAN29;BTCC-1	B4DPP0
CD9;GIG2;MIC3;TSPAN29;BTCC-1	B4DK09
CD9;GIG2;MIC3;TSPAN29;BTCC-1	Q56CY1
CD63;MLA1;TSPAN30	P08962
CD63;MLA1;TSPAN30	C9JV86
CD63;MLA1;TSPAN30	Q8N6Z9
G6PD	P11413-2
G6PD	P11413
G6PD	P11413-3
G6PD	A8K8D9
G6PD	P11413-1
G6PD	Q0PHS4
G6PD	Q2Q9B7
G6PD	Q2Q9H2
G6PD	Q2VF42
G6PD	B4DYA7
G6PD	Q0PHS1
G6PD	A2IBT6
G6PD	A7IZZ3
G6PD	B6ZHS6
G6PD	Q0PHS2
G6PD	Q0PHS3
G6PD	Q0PHS5
G6PD	Q0PHS6
SMARCA1;SNF2L;SNF2L1;hCG_1980650;RP3-353H6.2-001	P28370-1
SMARCA1;SNF2L;SNF2L1;hCG_1980650;RP3-353H6.2-001	P28370
SMARCA1;SNF2L;SNF2L1;hCG_1980650;RP3-353H6.2-001	B7ZLQ5
SMARCA1;SNF2L;SNF2L1;hCG_1980650;RP3-353H6.2-001	P28370-2
SMARCA1;SNF2L;SNF2L1;hCG_1980650;RP3-353H6.2-001	B1AJV0
SMARCA1;SNF2L;SNF2L1;hCG_1980650;RP3-353H6.2-001	B1ALF5
SMARCA1;SNF2L;SNF2L1;hCG_1980650;RP3-353H6.2-001	Q86UA8
SORD	Q00796
SORD	B4DKI2
MYL1	P05976
MYL1	Q53SD2
COX6B;COX6B1	P14854
CRABP2;RP11-66D17.4-002	P29373
CRABP2;RP11-66D17.4-002	Q5SYZ4
GTPBP9;OLA1;PRO2455;PTD004	Q9NTK5-3
GTPBP9;OLA1;PRO2455;PTD004	Q9NTK5
RPS6KB1;STK14A;hCG_1815774	P23443-1
RPS6KB1;STK14A;hCG_1815774	P23443
RPS6KB1;STK14A;hCG_1815774	B2R779
RPS6KB1;STK14A;hCG_1815774	B4DDM0
RPS6KB1;STK14A;hCG_1815774	B4DLT4
RPS6KB1;STK14A;hCG_1815774	B4DTG1
RPS6KB1;STK14A;hCG_1815774	P23443-2
RPS6KB1;STK14A;hCG_1815774	Q7Z721
C15orf13;TMSA;TPM1	B7Z596
C15orf13;TMSA;TPM1	O15513
C15orf13;TMSA;TPM1	P09493-5
C15orf13;TMSA;TPM1	P09493
C15orf13;TMSA;TPM1	Q07413
C15orf13;TMSA;TPM1	Q1ZYL5
C15orf13;TMSA;TPM1	Q59GR8
C15orf13;TMSA;TPM1	P09493-2
C15orf13;TMSA;TPM1	P09493-3
C15orf13;TMSA;TPM1	P09493
C15orf13;TMSA;TPM1	P09493-4
C15orf13;TMSA;TPM1	Q8TCG4
SM22;TAGLN;WS3-10;DKFZp686P11128;hCG_2032895	Q01995
SM22;TAGLN;WS3-10;DKFZp686P11128;hCG_2032895	Q53GC9
SM22;TAGLN;WS3-10;DKFZp686P11128;hCG_2032895	Q5U0D2
SM22;TAGLN;WS3-10;DKFZp686P11128;hCG_2032895	Q6FI52
SM22;TAGLN;WS3-10;DKFZp686P11128;hCG_2032895	Q59FA5
KIAA0128;SEP2;SEPT6;hCG_23191;RP5-876A24.2-002;RP5-876A24.2-004;RP5-876A24.2-003	B4DZW0
KIAA0128;SEP2;SEPT6;hCG_23191;RP5-876A24.2-002;RP5-876A24.2-004;RP5-876A24.2-003	Q6B514
KIAA0128;SEP2;SEPT6;hCG_23191;RP5-876A24.2-002;RP5-876A24.2-004;RP5-876A24.2-003	Q14141-1
KIAA0128;SEP2;SEPT6;hCG_23191;RP5-876A24.2-002;RP5-876A24.2-004;RP5-876A24.2-003	Q14141
KIAA0128;SEP2;SEPT6;hCG_23191;RP5-876A24.2-002;RP5-876A24.2-004;RP5-876A24.2-003	B1AMS2
KIAA0128;SEP2;SEPT6;hCG_23191;RP5-876A24.2-002;RP5-876A24.2-004;RP5-876A24.2-003	Q14141-4
KIAA0128;SEP2;SEPT6;hCG_23191;RP5-876A24.2-002;RP5-876A24.2-004;RP5-876A24.2-003	Q548C9
KIAA0128;SEP2;SEPT6;hCG_23191;RP5-876A24.2-002;RP5-876A24.2-004;RP5-876A24.2-003	Q6NT82
KIAA0128;SEP2;SEPT6;hCG_23191;RP5-876A24.2-002;RP5-876A24.2-004;RP5-876A24.2-003	Q14141-2
KIAA0128;SEP2;SEPT6;hCG_23191;RP5-876A24.2-002;RP5-876A24.2-004;RP5-876A24.2-003	B4E049
KIAA0128;SEP2;SEPT6;hCG_23191;RP5-876A24.2-002;RP5-876A24.2-004;RP5-876A24.2-003	Q541S4
KIAA0128;SEP2;SEPT6;hCG_23191;RP5-876A24.2-002;RP5-876A24.2-004;RP5-876A24.2-003	Q14141-3
KIAA0128;SEP2;SEPT6;hCG_23191;RP5-876A24.2-002;RP5-876A24.2-004;RP5-876A24.2-003	B4DPT4
ENO2;hCG_25937	P09104
ENO2;hCG_25937	A8K3B0
ENO2;hCG_25937	Q6FHV6
ENO2;hCG_25937	B7Z2X9
PICALM;PICALM variant protein;CALM	A8K5U9
PICALM;PICALM variant protein;CALM	A8MX97
PICALM;PICALM variant protein;CALM	Q4LE54
PICALM;PICALM variant protein;CALM	A8MW24
PICALM;PICALM variant protein;CALM	Q13492-1
PICALM;PICALM variant protein;CALM	Q13492
PICALM;PICALM variant protein;CALM	C9JDZ4
PICALM;PICALM variant protein;CALM	Q13492-2
PICALM;PICALM variant protein;CALM	Q13492-3
PICALM;PICALM variant protein;CALM	B4DLM1
PICALM;PICALM variant protein;CALM	B4DTM3
PICALM;PICALM variant protein;CALM	B5BU72
TJP1;ZO1;DKFZp686M05161;DKFZp686A1195	Q07157-1
TJP1;ZO1;DKFZp686M05161;DKFZp686A1195	Q07157
TJP1;ZO1;DKFZp686M05161;DKFZp686A1195	A9CQZ8
TJP1;ZO1;DKFZp686M05161;DKFZp686A1195	Q9H317
TJP1;ZO1;DKFZp686M05161;DKFZp686A1195	B4DZK4
TJP1;ZO1;DKFZp686M05161;DKFZp686A1195	Q68DX9
TJP1;ZO1;DKFZp686M05161;DKFZp686A1195	Q6MZU1
TJP1;ZO1;DKFZp686M05161;DKFZp686A1195	Q07157-2
RPL36	Q9Y3U8
RPL36	Q9BYF3
TRDX;TRX;TRX1;TXN;hCG_28763;RP11-427L11.1-002;TXN delta 3	P10599
TRDX;TRX;TRX1;TXN;hCG_28763;RP11-427L11.1-002;TXN delta 3	Q9UDG5
TRDX;TRX;TRX1;TXN;hCG_28763;RP11-427L11.1-002;TXN delta 3	B1ALW1
TRDX;TRX;TRX1;TXN;hCG_28763;RP11-427L11.1-002;TXN delta 3	O60744
YWHAB	P31946-1
YWHAB	P31946
YWHAB	B5BU24
YWHAB	P31946-2
YWHA1;YWHAH;LL22NC03-44A4.1-004	Q04917
YWHA1;YWHAH;LL22NC03-44A4.1-004	B2R6N6
YWHA1;YWHAH;LL22NC03-44A4.1-004	A2IDB2
YWHA1;YWHAH;LL22NC03-44A4.1-004	Q9H4N8
APCDD1;DRAPC1;FP7019	B4DUQ0
APCDD1;DRAPC1;FP7019	Q8J025
APCDD1;DRAPC1;FP7019	B4DZT0
GGA1;RP1-37E16.3-002;RP1-37E16.3-003;RP1-37E16.3-016	Q6IC75
GGA1;RP1-37E16.3-002;RP1-37E16.3-003;RP1-37E16.3-016	Q9UJY5-1
GGA1;RP1-37E16.3-002;RP1-37E16.3-003;RP1-37E16.3-016	Q9UJY5
GGA1;RP1-37E16.3-002;RP1-37E16.3-003;RP1-37E16.3-016	Q9UJY5-2
GGA1;RP1-37E16.3-002;RP1-37E16.3-003;RP1-37E16.3-016	B0QYR7
GGA1;RP1-37E16.3-002;RP1-37E16.3-003;RP1-37E16.3-016	B0QYR6
GGA1;RP1-37E16.3-002;RP1-37E16.3-003;RP1-37E16.3-016	B3KTE2
GGA1;RP1-37E16.3-002;RP1-37E16.3-003;RP1-37E16.3-016	Q86YA9
hCG_28817;NOL3;ARC;NOP	B4DFL0
hCG_28817;NOL3;ARC;NOP	O60936-2
hCG_28817;NOL3;ARC;NOP	O60936
hCG_28817;NOL3;ARC;NOP	Q5TZN6
DNCI2;DNCIC2;DYNC1I2	Q13409-1
DNCI2;DNCIC2;DYNC1I2	Q13409
DNCI2;DNCIC2;DYNC1I2	Q13409-5
DNCI2;DNCIC2;DYNC1I2	Q13409-2
DNCI2;DNCIC2;DYNC1I2	B4DPZ3
DNCI2;DNCIC2;DYNC1I2	Q59GU5
DNCI2;DNCIC2;DYNC1I2	B7ZA04
DNCI2;DNCIC2;DYNC1I2	Q13409-3
DNCI2;DNCIC2;DYNC1I2	B4DX93
DNCI2;DNCIC2;DYNC1I2	Q9H5W7
DNCI2;DNCIC2;DYNC1I2	Q13409-6
CLTA	P09496-1
CLTA	P09496
CLTA	P09496-3
CLTA	B4DIN1
CLTA	P09496-2
CLTA	C9JXN4
CLTA	C9J8P9
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010;DKFZp686N04132;RP11-155N3.2-009;RP11-155N3.2-012	Q9BZ29-1
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010;DKFZp686N04132;RP11-155N3.2-009;RP11-155N3.2-012	Q9BZ29
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010;DKFZp686N04132;RP11-155N3.2-009;RP11-155N3.2-012	B7ZVX0
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010;DKFZp686N04132;RP11-155N3.2-009;RP11-155N3.2-012	B9EG73
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010;DKFZp686N04132;RP11-155N3.2-009;RP11-155N3.2-012	C9JWM0
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010;DKFZp686N04132;RP11-155N3.2-009;RP11-155N3.2-012	Q9BZ29-5
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010;DKFZp686N04132;RP11-155N3.2-009;RP11-155N3.2-012	A8MWZ5
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010;DKFZp686N04132;RP11-155N3.2-009;RP11-155N3.2-012	B7Z2G6
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010;DKFZp686N04132;RP11-155N3.2-009;RP11-155N3.2-012	Q9BZ29-3
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010;DKFZp686N04132;RP11-155N3.2-009;RP11-155N3.2-012	Q9BZ29-4
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010;DKFZp686N04132;RP11-155N3.2-009;RP11-155N3.2-012	A6H8Z6
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010;DKFZp686N04132;RP11-155N3.2-009;RP11-155N3.2-012	B3KXE2
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010;DKFZp686N04132;RP11-155N3.2-009;RP11-155N3.2-012	B7Z2D0
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010;DKFZp686N04132;RP11-155N3.2-009;RP11-155N3.2-012	B7Z2J2
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010;DKFZp686N04132;RP11-155N3.2-009;RP11-155N3.2-012	B7Z6H5
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010;DKFZp686N04132;RP11-155N3.2-009;RP11-155N3.2-012	Q5JUD2
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010;DKFZp686N04132;RP11-155N3.2-009;RP11-155N3.2-012	Q68CY0
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010;DKFZp686N04132;RP11-155N3.2-009;RP11-155N3.2-012	Q7Z6H4
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010;DKFZp686N04132;RP11-155N3.2-009;RP11-155N3.2-012	B7Z6G9
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010;DKFZp686N04132;RP11-155N3.2-009;RP11-155N3.2-012	Q5JUD8
DOCK9;KIAA1058;RP11-155N3.2;RP11-155N3.2-010;DKFZp686N04132;RP11-155N3.2-009;RP11-155N3.2-012	Q5JUD3
H2AFO;HIST2H2AA;HIST2H2AA3;HIST2H2AA4;H2AFQ;HIST2H2AC;H2AFC;H2AFD;H2AFI;H2AFN;H2AFP;HIST1H2AG;HIST1H2AI;HIST1H2AK;HIST1H2AL;HIST1H2AM;hCG_1640463;hCG_1640467;hCG_1641458;hCG_1643754;hCG_1743060;H2AFG;HIST1H2AD;H2AFJ;HIST1H2AH;hCG_1640359;H2AFE;HIST1H2AJ;H2AFX;H2AX;H2AFR;HIST1H2AA;H2AFA;H2AFM;HIST1H2AB;HIST1H2AE;hCG_1640984;hCG_1787383;H2AFL;HIST1H2AC;HIST3H2A	Q6FI13
H2AFO;HIST2H2AA;HIST2H2AA3;HIST2H2AA4;H2AFQ;HIST2H2AC;H2AFC;H2AFD;H2AFI;H2AFN;H2AFP;HIST1H2AG;HIST1H2AI;HIST1H2AK;HIST1H2AL;HIST1H2AM;hCG_1640463;hCG_1640467;hCG_1641458;hCG_1643754;hCG_1743060;H2AFG;HIST1H2AD;H2AFJ;HIST1H2AH;hCG_1640359;H2AFE;HIST1H2AJ;H2AFX;H2AX;H2AFR;HIST1H2AA;H2AFA;H2AFM;HIST1H2AB;HIST1H2AE;hCG_1640984;hCG_1787383;H2AFL;HIST1H2AC;HIST3H2A	Q16777
H2AFO;HIST2H2AA;HIST2H2AA3;HIST2H2AA4;H2AFQ;HIST2H2AC;H2AFC;H2AFD;H2AFI;H2AFN;H2AFP;HIST1H2AG;HIST1H2AI;HIST1H2AK;HIST1H2AL;HIST1H2AM;hCG_1640463;hCG_1640467;hCG_1641458;hCG_1643754;hCG_1743060;H2AFG;HIST1H2AD;H2AFJ;HIST1H2AH;hCG_1640359;H2AFE;HIST1H2AJ;H2AFX;H2AX;H2AFR;HIST1H2AA;H2AFA;H2AFM;HIST1H2AB;HIST1H2AE;hCG_1640984;hCG_1787383;H2AFL;HIST1H2AC;HIST3H2A	P0C0S8
H2AFO;HIST2H2AA;HIST2H2AA3;HIST2H2AA4;H2AFQ;HIST2H2AC;H2AFC;H2AFD;H2AFI;H2AFN;H2AFP;HIST1H2AG;HIST1H2AI;HIST1H2AK;HIST1H2AL;HIST1H2AM;hCG_1640463;hCG_1640467;hCG_1641458;hCG_1643754;hCG_1743060;H2AFG;HIST1H2AD;H2AFJ;HIST1H2AH;hCG_1640359;H2AFE;HIST1H2AJ;H2AFX;H2AX;H2AFR;HIST1H2AA;H2AFA;H2AFM;HIST1H2AB;HIST1H2AE;hCG_1640984;hCG_1787383;H2AFL;HIST1H2AC;HIST3H2A	A4FTV9
H2AFO;HIST2H2AA;HIST2H2AA3;HIST2H2AA4;H2AFQ;HIST2H2AC;H2AFC;H2AFD;H2AFI;H2AFN;H2AFP;HIST1H2AG;HIST1H2AI;HIST1H2AK;HIST1H2AL;HIST1H2AM;hCG_1640463;hCG_1640467;hCG_1641458;hCG_1643754;hCG_1743060;H2AFG;HIST1H2AD;H2AFJ;HIST1H2AH;hCG_1640359;H2AFE;HIST1H2AJ;H2AFX;H2AX;H2AFR;HIST1H2AA;H2AFA;H2AFM;HIST1H2AB;HIST1H2AE;hCG_1640984;hCG_1787383;H2AFL;HIST1H2AC;HIST3H2A	P20671
H2AFO;HIST2H2AA;HIST2H2AA3;HIST2H2AA4;H2AFQ;HIST2H2AC;H2AFC;H2AFD;H2AFI;H2AFN;H2AFP;HIST1H2AG;HIST1H2AI;HIST1H2AK;HIST1H2AL;HIST1H2AM;hCG_1640463;hCG_1640467;hCG_1641458;hCG_1643754;hCG_1743060;H2AFG;HIST1H2AD;H2AFJ;HIST1H2AH;hCG_1640359;H2AFE;HIST1H2AJ;H2AFX;H2AX;H2AFR;HIST1H2AA;H2AFA;H2AFM;HIST1H2AB;HIST1H2AE;hCG_1640984;hCG_1787383;H2AFL;HIST1H2AC;HIST3H2A	Q9BTM1-1
H2AFO;HIST2H2AA;HIST2H2AA3;HIST2H2AA4;H2AFQ;HIST2H2AC;H2AFC;H2AFD;H2AFI;H2AFN;H2AFP;HIST1H2AG;HIST1H2AI;HIST1H2AK;HIST1H2AL;HIST1H2AM;hCG_1640463;hCG_1640467;hCG_1641458;hCG_1643754;hCG_1743060;H2AFG;HIST1H2AD;H2AFJ;HIST1H2AH;hCG_1640359;H2AFE;HIST1H2AJ;H2AFX;H2AX;H2AFR;HIST1H2AA;H2AFA;H2AFM;HIST1H2AB;HIST1H2AE;hCG_1640984;hCG_1787383;H2AFL;HIST1H2AC;HIST3H2A	Q9BTM1
H2AFO;HIST2H2AA;HIST2H2AA3;HIST2H2AA4;H2AFQ;HIST2H2AC;H2AFC;H2AFD;H2AFI;H2AFN;H2AFP;HIST1H2AG;HIST1H2AI;HIST1H2AK;HIST1H2AL;HIST1H2AM;hCG_1640463;hCG_1640467;hCG_1641458;hCG_1643754;hCG_1743060;H2AFG;HIST1H2AD;H2AFJ;HIST1H2AH;hCG_1640359;H2AFE;HIST1H2AJ;H2AFX;H2AX;H2AFR;HIST1H2AA;H2AFA;H2AFM;HIST1H2AB;HIST1H2AE;hCG_1640984;hCG_1787383;H2AFL;HIST1H2AC;HIST3H2A	Q96KK5
H2AFO;HIST2H2AA;HIST2H2AA3;HIST2H2AA4;H2AFQ;HIST2H2AC;H2AFC;H2AFD;H2AFI;H2AFN;H2AFP;HIST1H2AG;HIST1H2AI;HIST1H2AK;HIST1H2AL;HIST1H2AM;hCG_1640463;hCG_1640467;hCG_1641458;hCG_1643754;hCG_1743060;H2AFG;HIST1H2AD;H2AFJ;HIST1H2AH;hCG_1640359;H2AFE;HIST1H2AJ;H2AFX;H2AX;H2AFR;HIST1H2AA;H2AFA;H2AFM;HIST1H2AB;HIST1H2AE;hCG_1640984;hCG_1787383;H2AFL;HIST1H2AC;HIST3H2A	A3KPC7
H2AFO;HIST2H2AA;HIST2H2AA3;HIST2H2AA4;H2AFQ;HIST2H2AC;H2AFC;H2AFD;H2AFI;H2AFN;H2AFP;HIST1H2AG;HIST1H2AI;HIST1H2AK;HIST1H2AL;HIST1H2AM;hCG_1640463;hCG_1640467;hCG_1641458;hCG_1643754;hCG_1743060;H2AFG;HIST1H2AD;H2AFJ;HIST1H2AH;hCG_1640359;H2AFE;HIST1H2AJ;H2AFX;H2AX;H2AFR;HIST1H2AA;H2AFA;H2AFM;HIST1H2AB;HIST1H2AE;hCG_1640984;hCG_1787383;H2AFL;HIST1H2AC;HIST3H2A	Q99878
H2AFO;HIST2H2AA;HIST2H2AA3;HIST2H2AA4;H2AFQ;HIST2H2AC;H2AFC;H2AFD;H2AFI;H2AFN;H2AFP;HIST1H2AG;HIST1H2AI;HIST1H2AK;HIST1H2AL;HIST1H2AM;hCG_1640463;hCG_1640467;hCG_1641458;hCG_1643754;hCG_1743060;H2AFG;HIST1H2AD;H2AFJ;HIST1H2AH;hCG_1640359;H2AFE;HIST1H2AJ;H2AFX;H2AX;H2AFR;HIST1H2AA;H2AFA;H2AFM;HIST1H2AB;HIST1H2AE;hCG_1640984;hCG_1787383;H2AFL;HIST1H2AC;HIST3H2A	A2RUU6
H2AFO;HIST2H2AA;HIST2H2AA3;HIST2H2AA4;H2AFQ;HIST2H2AC;H2AFC;H2AFD;H2AFI;H2AFN;H2AFP;HIST1H2AG;HIST1H2AI;HIST1H2AK;HIST1H2AL;HIST1H2AM;hCG_1640463;hCG_1640467;hCG_1641458;hCG_1643754;hCG_1743060;H2AFG;HIST1H2AD;H2AFJ;HIST1H2AH;hCG_1640359;H2AFE;HIST1H2AJ;H2AFX;H2AX;H2AFR;HIST1H2AA;H2AFA;H2AFM;HIST1H2AB;HIST1H2AE;hCG_1640984;hCG_1787383;H2AFL;HIST1H2AC;HIST3H2A	Q9BTM1-2
H2AFO;HIST2H2AA;HIST2H2AA3;HIST2H2AA4;H2AFQ;HIST2H2AC;H2AFC;H2AFD;H2AFI;H2AFN;H2AFP;HIST1H2AG;HIST1H2AI;HIST1H2AK;HIST1H2AL;HIST1H2AM;hCG_1640463;hCG_1640467;hCG_1641458;hCG_1643754;hCG_1743060;H2AFG;HIST1H2AD;H2AFJ;HIST1H2AH;hCG_1640359;H2AFE;HIST1H2AJ;H2AFX;H2AX;H2AFR;HIST1H2AA;H2AFA;H2AFM;HIST1H2AB;HIST1H2AE;hCG_1640984;hCG_1787383;H2AFL;HIST1H2AC;HIST3H2A	C9JE22
H2AFO;HIST2H2AA;HIST2H2AA3;HIST2H2AA4;H2AFQ;HIST2H2AC;H2AFC;H2AFD;H2AFI;H2AFN;H2AFP;HIST1H2AG;HIST1H2AI;HIST1H2AK;HIST1H2AL;HIST1H2AM;hCG_1640463;hCG_1640467;hCG_1641458;hCG_1643754;hCG_1743060;H2AFG;HIST1H2AD;H2AFJ;HIST1H2AH;hCG_1640359;H2AFE;HIST1H2AJ;H2AFX;H2AX;H2AFR;HIST1H2AA;H2AFA;H2AFM;HIST1H2AB;HIST1H2AE;hCG_1640984;hCG_1787383;H2AFL;HIST1H2AC;HIST3H2A	P16104
H2AFO;HIST2H2AA;HIST2H2AA3;HIST2H2AA4;H2AFQ;HIST2H2AC;H2AFC;H2AFD;H2AFI;H2AFN;H2AFP;HIST1H2AG;HIST1H2AI;HIST1H2AK;HIST1H2AL;HIST1H2AM;hCG_1640463;hCG_1640467;hCG_1641458;hCG_1643754;hCG_1743060;H2AFG;HIST1H2AD;H2AFJ;HIST1H2AH;hCG_1640359;H2AFE;HIST1H2AJ;H2AFX;H2AX;H2AFR;HIST1H2AA;H2AFA;H2AFM;HIST1H2AB;HIST1H2AE;hCG_1640984;hCG_1787383;H2AFL;HIST1H2AC;HIST3H2A	Q96QV6
H2AFO;HIST2H2AA;HIST2H2AA3;HIST2H2AA4;H2AFQ;HIST2H2AC;H2AFC;H2AFD;H2AFI;H2AFN;H2AFP;HIST1H2AG;HIST1H2AI;HIST1H2AK;HIST1H2AL;HIST1H2AM;hCG_1640463;hCG_1640467;hCG_1641458;hCG_1643754;hCG_1743060;H2AFG;HIST1H2AD;H2AFJ;HIST1H2AH;hCG_1640359;H2AFE;HIST1H2AJ;H2AFX;H2AX;H2AFR;HIST1H2AA;H2AFA;H2AFM;HIST1H2AB;HIST1H2AE;hCG_1640984;hCG_1787383;H2AFL;HIST1H2AC;HIST3H2A	P04908
H2AFO;HIST2H2AA;HIST2H2AA3;HIST2H2AA4;H2AFQ;HIST2H2AC;H2AFC;H2AFD;H2AFI;H2AFN;H2AFP;HIST1H2AG;HIST1H2AI;HIST1H2AK;HIST1H2AL;HIST1H2AM;hCG_1640463;hCG_1640467;hCG_1641458;hCG_1643754;hCG_1743060;H2AFG;HIST1H2AD;H2AFJ;HIST1H2AH;hCG_1640359;H2AFE;HIST1H2AJ;H2AFX;H2AX;H2AFR;HIST1H2AA;H2AFA;H2AFM;HIST1H2AB;HIST1H2AE;hCG_1640984;hCG_1787383;H2AFL;HIST1H2AC;HIST3H2A	B2R5B3
H2AFO;HIST2H2AA;HIST2H2AA3;HIST2H2AA4;H2AFQ;HIST2H2AC;H2AFC;H2AFD;H2AFI;H2AFN;H2AFP;HIST1H2AG;HIST1H2AI;HIST1H2AK;HIST1H2AL;HIST1H2AM;hCG_1640463;hCG_1640467;hCG_1641458;hCG_1643754;hCG_1743060;H2AFG;HIST1H2AD;H2AFJ;HIST1H2AH;hCG_1640359;H2AFE;HIST1H2AJ;H2AFX;H2AX;H2AFR;HIST1H2AA;H2AFA;H2AFM;HIST1H2AB;HIST1H2AE;hCG_1640984;hCG_1787383;H2AFL;HIST1H2AC;HIST3H2A	B2R5B6
H2AFO;HIST2H2AA;HIST2H2AA3;HIST2H2AA4;H2AFQ;HIST2H2AC;H2AFC;H2AFD;H2AFI;H2AFN;H2AFP;HIST1H2AG;HIST1H2AI;HIST1H2AK;HIST1H2AL;HIST1H2AM;hCG_1640463;hCG_1640467;hCG_1641458;hCG_1643754;hCG_1743060;H2AFG;HIST1H2AD;H2AFJ;HIST1H2AH;hCG_1640359;H2AFE;HIST1H2AJ;H2AFX;H2AX;H2AFR;HIST1H2AA;H2AFA;H2AFM;HIST1H2AB;HIST1H2AE;hCG_1640984;hCG_1787383;H2AFL;HIST1H2AC;HIST3H2A	Q08AJ9
H2AFO;HIST2H2AA;HIST2H2AA3;HIST2H2AA4;H2AFQ;HIST2H2AC;H2AFC;H2AFD;H2AFI;H2AFN;H2AFP;HIST1H2AG;HIST1H2AI;HIST1H2AK;HIST1H2AL;HIST1H2AM;hCG_1640463;hCG_1640467;hCG_1641458;hCG_1643754;hCG_1743060;H2AFG;HIST1H2AD;H2AFJ;HIST1H2AH;hCG_1640359;H2AFE;HIST1H2AJ;H2AFX;H2AX;H2AFR;HIST1H2AA;H2AFA;H2AFM;HIST1H2AB;HIST1H2AE;hCG_1640984;hCG_1787383;H2AFL;HIST1H2AC;HIST3H2A	Q93077
